Product Name,Category,Price,Units Sold,Revenue,Cost,Date,Region
Salmon Sushi,Sushi,559.0,20,11180.0,220.0,2026-04-24,Chennai
Salmon Sushi,Sushi,559.0,17,9503.0,220.0,2026-04-24,Bangalore
Salmon Sushi,Sushi,559.0,16,8944.0,220.0,2026-04-24,Mumbai
Salmon Sushi,Sushi,539.0,23,12397.0,220.0,2026-04-24,Delhi
Salmon Sushi,Sushi,569.0,18,10242.0,220.0,2026-04-24,Hyderabad
Salmon Sushi,Sushi,539.0,20,10780.0,220.0,2026-04-24,Pune
Penne Alfredo,Pasta,249.0,26,6474.0,80.0,2026-04-24,Chennai
Penne Alfredo,Pasta,219.0,28,6132.0,80.0,2026-04-24,Bangalore
Penne Alfredo,Pasta,229.0,30,6870.0,80.0,2026-04-24,Mumbai
Penne Alfredo,Pasta,219.0,34,7446.0,80.0,2026-04-24,Delhi
Penne Alfredo,Pasta,229.0,28,6412.0,80.0,2026-04-24,Hyderabad
Penne Alfredo,Pasta,259.0,28,7252.0,80.0,2026-04-24,Pune
Chicken Biryani,Biryani,319.0,44,14036.0,100.0,2026-04-25,Chennai
Chicken Biryani,Biryani,289.0,56,16184.0,100.0,2026-04-25,Bangalore
Chicken Biryani,Biryani,289.0,75,21675.0,100.0,2026-04-25,Mumbai
Chicken Biryani,Biryani,319.0,64,20416.0,100.0,2026-04-25,Delhi
Chicken Biryani,Biryani,279.0,67,18693.0,100.0,2026-04-25,Hyderabad
Chicken Biryani,Biryani,319.0,49,15631.0,100.0,2026-04-25,Pune
Margherita Pizza,Pizza,339.0,49,16611.0,120.0,2026-04-25,Chennai
Margherita Pizza,Pizza,329.0,57,18753.0,120.0,2026-04-25,Bangalore
Margherita Pizza,Pizza,339.0,63,21357.0,120.0,2026-04-25,Mumbai
Margherita Pizza,Pizza,349.0,62,21638.0,120.0,2026-04-25,Delhi
Margherita Pizza,Pizza,339.0,53,17967.0,120.0,2026-04-25,Hyderabad
Margherita Pizza,Pizza,369.0,41,15129.0,120.0,2026-04-25,Pune
Veggie Burger,Burger,159.0,74,11766.0,45.0,2026-04-25,Chennai
Veggie Burger,Burger,169.0,58,9802.0,45.0,2026-04-25,Bangalore
Veggie Burger,Burger,169.0,61,10309.0,45.0,2026-04-25,Mumbai
Veggie Burger,Burger,129.0,112,14448.0,45.0,2026-04-25,Delhi
Veggie Burger,Burger,149.0,87,12963.0,45.0,2026-04-25,Hyderabad
Veggie Burger,Burger,129.0,95,12255.0,45.0,2026-04-25,Pune
Hakka Noodles,Chinese,189.0,43,8127.0,60.0,2026-04-25,Chennai
Hakka Noodles,Chinese,209.0,49,10241.0,60.0,2026-04-25,Bangalore
Hakka Noodles,Chinese,219.0,53,11607.0,60.0,2026-04-25,Mumbai
Hakka Noodles,Chinese,209.0,45,9405.0,60.0,2026-04-25,Delhi
Hakka Noodles,Chinese,209.0,58,12122.0,60.0,2026-04-25,Hyderabad
Hakka Noodles,Chinese,189.0,64,12096.0,60.0,2026-04-25,Pune
Salmon Sushi,Sushi,539.0,31,16709.0,220.0,2026-04-25,Chennai
Salmon Sushi,Sushi,559.0,25,13975.0,220.0,2026-04-25,Bangalore
Salmon Sushi,Sushi,569.0,26,14794.0,220.0,2026-04-25,Mumbai
Salmon Sushi,Sushi,539.0,30,16170.0,220.0,2026-04-25,Delhi
Salmon Sushi,Sushi,569.0,25,14225.0,220.0,2026-04-25,Hyderabad
Salmon Sushi,Sushi,539.0,23,12397.0,220.0,2026-04-25,Pune
Penne Alfredo,Pasta,259.0,35,9065.0,80.0,2026-04-25,Chennai
Penne Alfredo,Pasta,259.0,39,10101.0,80.0,2026-04-25,Bangalore
Penne Alfredo,Pasta,239.0,34,8126.0,80.0,2026-04-25,Mumbai
Penne Alfredo,Pasta,229.0,43,9847.0,80.0,2026-04-25,Delhi
Penne Alfredo,Pasta,239.0,48,11472.0,80.0,2026-04-25,Hyderabad
Penne Alfredo,Pasta,249.0,27,6723.0,80.0,2026-04-25,Pune
Chicken Biryani,Biryani,319.0,78,24882.0,100.0,2026-04-26,Chennai
Chicken Biryani,Biryani,319.0,74,23606.0,100.0,2026-04-26,Bangalore
Chicken Biryani,Biryani,279.0,72,20088.0,100.0,2026-04-26,Mumbai
Chicken Biryani,Biryani,289.0,79,22831.0,100.0,2026-04-26,Delhi
Chicken Biryani,Biryani,309.0,66,20394.0,100.0,2026-04-26,Hyderabad
Chicken Biryani,Biryani,309.0,79,24411.0,100.0,2026-04-26,Pune
Margherita Pizza,Pizza,339.0,72,24408.0,120.0,2026-04-26,Chennai
Margherita Pizza,Pizza,329.0,52,17108.0,120.0,2026-04-26,Bangalore
Margherita Pizza,Pizza,329.0,71,23359.0,120.0,2026-04-26,Mumbai
Margherita Pizza,Pizza,339.0,60,20340.0,120.0,2026-04-26,Delhi
Margherita Pizza,Pizza,369.0,55,20295.0,120.0,2026-04-26,Hyderabad
Margherita Pizza,Pizza,369.0,48,17712.0,120.0,2026-04-26,Pune
Veggie Burger,Burger,159.0,97,15423.0,45.0,2026-04-26,Chennai
Veggie Burger,Burger,139.0,106,14734.0,45.0,2026-04-26,Bangalore
Veggie Burger,Burger,169.0,63,10647.0,45.0,2026-04-26,Mumbai
Veggie Burger,Burger,129.0,81,10449.0,45.0,2026-04-26,Delhi
Veggie Burger,Burger,139.0,86,11954.0,45.0,2026-04-26,Hyderabad
Veggie Burger,Burger,159.0,82,13038.0,45.0,2026-04-26,Pune
Hakka Noodles,Chinese,219.0,51,11169.0,60.0,2026-04-26,Chennai
Hakka Noodles,Chinese,219.0,59,12921.0,60.0,2026-04-26,Bangalore
Hakka Noodles,Chinese,179.0,69,12351.0,60.0,2026-04-26,Mumbai
Hakka Noodles,Chinese,219.0,57,12483.0,60.0,2026-04-26,Delhi
Hakka Noodles,Chinese,219.0,52,11388.0,60.0,2026-04-26,Hyderabad
Hakka Noodles,Chinese,179.0,49,8771.0,60.0,2026-04-26,Pune
Salmon Sushi,Sushi,529.0,26,13754.0,220.0,2026-04-26,Chennai
Salmon Sushi,Sushi,559.0,30,16770.0,220.0,2026-04-26,Bangalore
Salmon Sushi,Sushi,539.0,26,14014.0,220.0,2026-04-26,Mumbai
Salmon Sushi,Sushi,569.0,28,15932.0,220.0,2026-04-26,Delhi
Salmon Sushi,Sushi,569.0,24,13656.0,220.0,2026-04-26,Hyderabad
Salmon Sushi,Sushi,529.0,23,12167.0,220.0,2026-04-26,Pune
Penne Alfredo,Pasta,249.0,42,10458.0,80.0,2026-04-26,Chennai
Penne Alfredo,Pasta,259.0,43,11137.0,80.0,2026-04-26,Bangalore
Penne Alfredo,Pasta,249.0,39,9711.0,80.0,2026-04-26,Mumbai
Penne Alfredo,Pasta,239.0,43,10277.0,80.0,2026-04-26,Delhi
Penne Alfredo,Pasta,219.0,43,9417.0,80.0,2026-04-26,Hyderabad
Penne Alfredo,Pasta,259.0,48,12432.0,80.0,2026-04-26,Pune
Chicken Biryani,Biryani,309.0,44,13596.0,100.0,2026-04-27,Chennai
Chicken Biryani,Biryani,289.0,62,17918.0,100.0,2026-04-27,Bangalore
Chicken Biryani,Biryani,309.0,57,17613.0,100.0,2026-04-27,Mumbai
Chicken Biryani,Biryani,309.0,45,13905.0,100.0,2026-04-27,Delhi
Chicken Biryani,Biryani,299.0,41,12259.0,100.0,2026-04-27,Hyderabad
Chicken Biryani,Biryani,319.0,30,9570.0,100.0,2026-04-27,Pune
Margherita Pizza,Pizza,369.0,29,10701.0,120.0,2026-04-27,Chennai
Margherita Pizza,Pizza,329.0,36,11844.0,120.0,2026-04-27,Bangalore
Margherita Pizza,Pizza,359.0,47,16873.0,120.0,2026-04-27,Mumbai
Margherita Pizza,Pizza,339.0,44,14916.0,120.0,2026-04-27,Delhi
Margherita Pizza,Pizza,349.0,44,15356.0,120.0,2026-04-27,Hyderabad
Margherita Pizza,Pizza,359.0,26,9334.0,120.0,2026-04-27,Pune
Veggie Burger,Burger,139.0,52,7228.0,45.0,2026-04-27,Chennai
Veggie Burger,Burger,129.0,79,10191.0,45.0,2026-04-27,Bangalore
Veggie Burger,Burger,149.0,61,9089.0,45.0,2026-04-27,Mumbai
Veggie Burger,Burger,169.0,48,8112.0,45.0,2026-04-27,Delhi
Veggie Burger,Burger,169.0,54,9126.0,45.0,2026-04-27,Hyderabad
Veggie Burger,Burger,159.0,67,10653.0,45.0,2026-04-27,Pune
Hakka Noodles,Chinese,199.0,37,7363.0,60.0,2026-04-27,Chennai
Hakka Noodles,Chinese,189.0,41,7749.0,60.0,2026-04-27,Bangalore
Hakka Noodles,Chinese,179.0,44,7876.0,60.0,2026-04-27,Mumbai
Hakka Noodles,Chinese,179.0,58,10382.0,60.0,2026-04-27,Delhi
Hakka Noodles,Chinese,219.0,23,5037.0,60.0,2026-04-27,Hyderabad
Hakka Noodles,Chinese,219.0,38,8322.0,60.0,2026-04-27,Pune
Salmon Sushi,Sushi,529.0,18,9522.0,220.0,2026-04-27,Chennai
Salmon Sushi,Sushi,569.0,19,10811.0,220.0,2026-04-27,Bangalore
Salmon Sushi,Sushi,529.0,17,8993.0,220.0,2026-04-27,Mumbai
Salmon Sushi,Sushi,559.0,18,10062.0,220.0,2026-04-27,Delhi
Salmon Sushi,Sushi,539.0,20,10780.0,220.0,2026-04-27,Hyderabad
Salmon Sushi,Sushi,549.0,27,14823.0,220.0,2026-04-27,Pune
Penne Alfredo,Pasta,249.0,33,8217.0,80.0,2026-04-27,Chennai
Penne Alfredo,Pasta,239.0,27,6453.0,80.0,2026-04-27,Bangalore
Penne Alfredo,Pasta,219.0,32,7008.0,80.0,2026-04-27,Mumbai
Penne Alfredo,Pasta,229.0,31,7099.0,80.0,2026-04-27,Delhi
Penne Alfredo,Pasta,249.0,22,5478.0,80.0,2026-04-27,Hyderabad
Penne Alfredo,Pasta,259.0,27,6993.0,80.0,2026-04-27,Pune
Chicken Biryani,Biryani,299.0,54,16146.0,100.0,2026-04-28,Chennai
Chicken Biryani,Biryani,299.0,39,11661.0,100.0,2026-04-28,Bangalore
Chicken Biryani,Biryani,319.0,51,16269.0,100.0,2026-04-28,Mumbai
Chicken Biryani,Biryani,309.0,49,15141.0,100.0,2026-04-28,Delhi
Chicken Biryani,Biryani,319.0,39,12441.0,100.0,2026-04-28,Hyderabad
Chicken Biryani,Biryani,299.0,47,14053.0,100.0,2026-04-28,Pune
Margherita Pizza,Pizza,369.0,46,16974.0,120.0,2026-04-28,Chennai
Margherita Pizza,Pizza,349.0,46,16054.0,120.0,2026-04-28,Bangalore
Margherita Pizza,Pizza,359.0,39,14001.0,120.0,2026-04-28,Mumbai
Margherita Pizza,Pizza,339.0,42,14238.0,120.0,2026-04-28,Delhi
Margherita Pizza,Pizza,359.0,40,14360.0,120.0,2026-04-28,Hyderabad
Margherita Pizza,Pizza,369.0,35,12915.0,120.0,2026-04-28,Pune
Veggie Burger,Burger,169.0,34,5746.0,45.0,2026-04-28,Chennai
Veggie Burger,Burger,159.0,70,11130.0,45.0,2026-04-28,Bangalore
Veggie Burger,Burger,139.0,65,9035.0,45.0,2026-04-28,Mumbai
Veggie Burger,Burger,149.0,62,9238.0,45.0,2026-04-28,Delhi
Veggie Burger,Burger,169.0,49,8281.0,45.0,2026-04-28,Hyderabad
Veggie Burger,Burger,169.0,44,7436.0,45.0,2026-04-28,Pune
Hakka Noodles,Chinese,209.0,35,7315.0,60.0,2026-04-28,Chennai
Hakka Noodles,Chinese,199.0,29,5771.0,60.0,2026-04-28,Bangalore
Hakka Noodles,Chinese,199.0,51,10149.0,60.0,2026-04-28,Mumbai
Hakka Noodles,Chinese,219.0,28,6132.0,60.0,2026-04-28,Delhi
Hakka Noodles,Chinese,199.0,32,6368.0,60.0,2026-04-28,Hyderabad
Hakka Noodles,Chinese,209.0,34,7106.0,60.0,2026-04-28,Pune
Salmon Sushi,Sushi,539.0,22,11858.0,220.0,2026-04-28,Chennai
Salmon Sushi,Sushi,529.0,19,10051.0,220.0,2026-04-28,Bangalore
Salmon Sushi,Sushi,539.0,15,8085.0,220.0,2026-04-28,Mumbai
Salmon Sushi,Sushi,559.0,21,11739.0,220.0,2026-04-28,Delhi
Salmon Sushi,Sushi,539.0,20,10780.0,220.0,2026-04-28,Hyderabad
Salmon Sushi,Sushi,529.0,20,10580.0,220.0,2026-04-28,Pune
Penne Alfredo,Pasta,229.0,36,8244.0,80.0,2026-04-28,Chennai
Penne Alfredo,Pasta,259.0,39,10101.0,80.0,2026-04-28,Bangalore
Penne Alfredo,Pasta,249.0,40,9960.0,80.0,2026-04-28,Mumbai
Penne Alfredo,Pasta,239.0,28,6692.0,80.0,2026-04-28,Delhi
Penne Alfredo,Pasta,259.0,35,9065.0,80.0,2026-04-28,Hyderabad
Penne Alfredo,Pasta,259.0,30,7770.0,80.0,2026-04-28,Pune
Chicken Biryani,Biryani,279.0,58,16182.0,100.0,2026-04-29,Chennai
Chicken Biryani,Biryani,289.0,38,10982.0,100.0,2026-04-29,Bangalore
Chicken Biryani,Biryani,309.0,45,13905.0,100.0,2026-04-29,Mumbai
Chicken Biryani,Biryani,279.0,47,13113.0,100.0,2026-04-29,Delhi
Chicken Biryani,Biryani,279.0,60,16740.0,100.0,2026-04-29,Hyderabad
Chicken Biryani,Biryani,289.0,59,17051.0,100.0,2026-04-29,Pune
Margherita Pizza,Pizza,359.0,27,9693.0,120.0,2026-04-29,Chennai
Margherita Pizza,Pizza,369.0,37,13653.0,120.0,2026-04-29,Bangalore
Margherita Pizza,Pizza,359.0,46,16514.0,120.0,2026-04-29,Mumbai
Margherita Pizza,Pizza,329.0,44,14476.0,120.0,2026-04-29,Delhi
Margherita Pizza,Pizza,329.0,51,16779.0,120.0,2026-04-29,Hyderabad
Margherita Pizza,Pizza,349.0,43,15007.0,120.0,2026-04-29,Pune
Veggie Burger,Burger,139.0,67,9313.0,45.0,2026-04-29,Chennai
Veggie Burger,Burger,149.0,56,8344.0,45.0,2026-04-29,Bangalore
Veggie Burger,Burger,129.0,57,7353.0,45.0,2026-04-29,Mumbai
Veggie Burger,Burger,169.0,41,6929.0,45.0,2026-04-29,Delhi
Veggie Burger,Burger,129.0,78,10062.0,45.0,2026-04-29,Hyderabad
Veggie Burger,Burger,159.0,54,8586.0,45.0,2026-04-29,Pune
Hakka Noodles,Chinese,209.0,35,7315.0,60.0,2026-04-29,Chennai
Hakka Noodles,Chinese,219.0,32,7008.0,60.0,2026-04-29,Bangalore
Hakka Noodles,Chinese,219.0,33,7227.0,60.0,2026-04-29,Mumbai
Hakka Noodles,Chinese,199.0,44,8756.0,60.0,2026-04-29,Delhi
Hakka Noodles,Chinese,219.0,33,7227.0,60.0,2026-04-29,Hyderabad
Hakka Noodles,Chinese,179.0,34,6086.0,60.0,2026-04-29,Pune
Salmon Sushi,Sushi,539.0,21,11319.0,220.0,2026-04-29,Chennai
Salmon Sushi,Sushi,559.0,17,9503.0,220.0,2026-04-29,Bangalore
Salmon Sushi,Sushi,559.0,18,10062.0,220.0,2026-04-29,Mumbai
Salmon Sushi,Sushi,529.0,23,12167.0,220.0,2026-04-29,Delhi
Salmon Sushi,Sushi,539.0,18,9702.0,220.0,2026-04-29,Hyderabad
Salmon Sushi,Sushi,569.0,19,10811.0,220.0,2026-04-29,Pune
Penne Alfredo,Pasta,239.0,26,6214.0,80.0,2026-04-29,Chennai
Penne Alfredo,Pasta,229.0,32,7328.0,80.0,2026-04-29,Bangalore
Penne Alfredo,Pasta,219.0,38,8322.0,80.0,2026-04-29,Mumbai
Penne Alfredo,Pasta,259.0,22,5698.0,80.0,2026-04-29,Delhi
Penne Alfredo,Pasta,259.0,29,7511.0,80.0,2026-04-29,Hyderabad
Penne Alfredo,Pasta,259.0,29,7511.0,80.0,2026-04-29,Pune
Chicken Biryani,Biryani,289.0,51,14739.0,100.0,2026-04-30,Chennai
Chicken Biryani,Biryani,319.0,51,16269.0,100.0,2026-04-30,Bangalore
Chicken Biryani,Biryani,289.0,54,15606.0,100.0,2026-04-30,Mumbai
Chicken Biryani,Biryani,279.0,66,18414.0,100.0,2026-04-30,Delhi
Chicken Biryani,Biryani,299.0,41,12259.0,100.0,2026-04-30,Hyderabad
Chicken Biryani,Biryani,289.0,52,15028.0,100.0,2026-04-30,Pune
Margherita Pizza,Pizza,329.0,46,15134.0,120.0,2026-04-30,Chennai
Margherita Pizza,Pizza,339.0,36,12204.0,120.0,2026-04-30,Bangalore
Margherita Pizza,Pizza,329.0,52,17108.0,120.0,2026-04-30,Mumbai
Margherita Pizza,Pizza,349.0,56,19544.0,120.0,2026-04-30,Delhi
Margherita Pizza,Pizza,359.0,39,14001.0,120.0,2026-04-30,Hyderabad
Margherita Pizza,Pizza,349.0,44,15356.0,120.0,2026-04-30,Pune
Veggie Burger,Burger,159.0,54,8586.0,45.0,2026-04-30,Chennai
Veggie Burger,Burger,159.0,48,7632.0,45.0,2026-04-30,Bangalore
Veggie Burger,Burger,169.0,36,6084.0,45.0,2026-04-30,Mumbai
Veggie Burger,Burger,139.0,57,7923.0,45.0,2026-04-30,Delhi
Veggie Burger,Burger,169.0,39,6591.0,45.0,2026-04-30,Hyderabad
Veggie Burger,Burger,129.0,88,11352.0,45.0,2026-04-30,Pune
Hakka Noodles,Chinese,179.0,42,7518.0,60.0,2026-04-30,Chennai
Hakka Noodles,Chinese,179.0,41,7339.0,60.0,2026-04-30,Bangalore
Hakka Noodles,Chinese,219.0,39,8541.0,60.0,2026-04-30,Mumbai
Hakka Noodles,Chinese,199.0,32,6368.0,60.0,2026-04-30,Delhi
Hakka Noodles,Chinese,219.0,30,6570.0,60.0,2026-04-30,Hyderabad
Hakka Noodles,Chinese,219.0,35,7665.0,60.0,2026-04-30,Pune
Salmon Sushi,Sushi,549.0,21,11529.0,220.0,2026-04-30,Chennai
Salmon Sushi,Sushi,549.0,20,10980.0,220.0,2026-04-30,Bangalore
Salmon Sushi,Sushi,549.0,19,10431.0,220.0,2026-04-30,Mumbai
Salmon Sushi,Sushi,539.0,19,10241.0,220.0,2026-04-30,Delhi
Salmon Sushi,Sushi,569.0,19,10811.0,220.0,2026-04-30,Hyderabad
Salmon Sushi,Sushi,539.0,19,10241.0,220.0,2026-04-30,Pune
Penne Alfredo,Pasta,249.0,25,6225.0,80.0,2026-04-30,Chennai
Penne Alfredo,Pasta,249.0,30,7470.0,80.0,2026-04-30,Bangalore
Penne Alfredo,Pasta,259.0,24,6216.0,80.0,2026-04-30,Mumbai
Penne Alfredo,Pasta,219.0,35,7665.0,80.0,2026-04-30,Delhi
Penne Alfredo,Pasta,239.0,29,6931.0,80.0,2026-04-30,Hyderabad
Penne Alfredo,Pasta,229.0,46,10534.0,80.0,2026-04-30,Pune
Chicken Biryani,Biryani,309.0,58,17922.0,100.0,2026-05-01,Chennai
Chicken Biryani,Biryani,319.0,44,14036.0,100.0,2026-05-01,Bangalore
Chicken Biryani,Biryani,279.0,67,18693.0,100.0,2026-05-01,Mumbai
Chicken Biryani,Biryani,319.0,60,19140.0,100.0,2026-05-01,Delhi
Chicken Biryani,Biryani,279.0,85,23715.0,100.0,2026-05-01,Hyderabad
Chicken Biryani,Biryani,319.0,51,16269.0,100.0,2026-05-01,Pune
Margherita Pizza,Pizza,349.0,40,13960.0,120.0,2026-05-01,Chennai
Margherita Pizza,Pizza,349.0,59,20591.0,120.0,2026-05-01,Bangalore
Margherita Pizza,Pizza,329.0,46,15134.0,120.0,2026-05-01,Mumbai
Margherita Pizza,Pizza,369.0,44,16236.0,120.0,2026-05-01,Delhi
Margherita Pizza,Pizza,349.0,50,17450.0,120.0,2026-05-01,Hyderabad
Margherita Pizza,Pizza,369.0,47,17343.0,120.0,2026-05-01,Pune
Veggie Burger,Burger,169.0,69,11661.0,45.0,2026-05-01,Chennai
Veggie Burger,Burger,149.0,66,9834.0,45.0,2026-05-01,Bangalore
Veggie Burger,Burger,159.0,65,10335.0,45.0,2026-05-01,Mumbai
Veggie Burger,Burger,159.0,68,10812.0,45.0,2026-05-01,Delhi
Veggie Burger,Burger,169.0,64,10816.0,45.0,2026-05-01,Hyderabad
Veggie Burger,Burger,159.0,69,10971.0,45.0,2026-05-01,Pune
Hakka Noodles,Chinese,189.0,54,10206.0,60.0,2026-05-01,Chennai
Hakka Noodles,Chinese,199.0,54,10746.0,60.0,2026-05-01,Bangalore
Hakka Noodles,Chinese,209.0,48,10032.0,60.0,2026-05-01,Mumbai
Hakka Noodles,Chinese,209.0,49,10241.0,60.0,2026-05-01,Delhi
Hakka Noodles,Chinese,219.0,33,7227.0,60.0,2026-05-01,Hyderabad
Hakka Noodles,Chinese,179.0,55,9845.0,60.0,2026-05-01,Pune
Salmon Sushi,Sushi,559.0,24,13416.0,220.0,2026-05-01,Chennai
Salmon Sushi,Sushi,529.0,26,13754.0,220.0,2026-05-01,Bangalore
Salmon Sushi,Sushi,549.0,21,11529.0,220.0,2026-05-01,Mumbai
Salmon Sushi,Sushi,529.0,21,11109.0,220.0,2026-05-01,Delhi
Salmon Sushi,Sushi,559.0,21,11739.0,220.0,2026-05-01,Hyderabad
Salmon Sushi,Sushi,539.0,25,13475.0,220.0,2026-05-01,Pune
Penne Alfredo,Pasta,229.0,48,10992.0,80.0,2026-05-01,Chennai
Penne Alfredo,Pasta,239.0,37,8843.0,80.0,2026-05-01,Bangalore
Penne Alfredo,Pasta,249.0,43,10707.0,80.0,2026-05-01,Mumbai
Penne Alfredo,Pasta,239.0,40,9560.0,80.0,2026-05-01,Delhi
Penne Alfredo,Pasta,259.0,35,9065.0,80.0,2026-05-01,Hyderabad
Penne Alfredo,Pasta,259.0,35,9065.0,80.0,2026-05-01,Pune
Chicken Biryani,Biryani,279.0,101,28179.0,100.0,2026-05-02,Chennai
Chicken Biryani,Biryani,299.0,86,25714.0,100.0,2026-05-02,Bangalore
Chicken Biryani,Biryani,289.0,115,33235.0,100.0,2026-05-02,Mumbai
Chicken Biryani,Biryani,299.0,71,21229.0,100.0,2026-05-02,Delhi
Chicken Biryani,Biryani,279.0,98,27342.0,100.0,2026-05-02,Hyderabad
Chicken Biryani,Biryani,309.0,72,22248.0,100.0,2026-05-02,Pune
Margherita Pizza,Pizza,349.0,61,21289.0,120.0,2026-05-02,Chennai
Margherita Pizza,Pizza,329.0,77,25333.0,120.0,2026-05-02,Bangalore
Margherita Pizza,Pizza,369.0,65,23985.0,120.0,2026-05-02,Mumbai
Margherita Pizza,Pizza,339.0,105,35595.0,120.0,2026-05-02,Delhi
Margherita Pizza,Pizza,359.0,65,23335.0,120.0,2026-05-02,Hyderabad
Margherita Pizza,Pizza,349.0,58,20242.0,120.0,2026-05-02,Pune
Veggie Burger,Burger,149.0,102,15198.0,45.0,2026-05-02,Chennai
Veggie Burger,Burger,139.0,74,10286.0,45.0,2026-05-02,Bangalore
Veggie Burger,Burger,169.0,82,13858.0,45.0,2026-05-02,Mumbai
Veggie Burger,Burger,149.0,99,14751.0,45.0,2026-05-02,Delhi
Veggie Burger,Burger,139.0,120,16680.0,45.0,2026-05-02,Hyderabad
Veggie Burger,Burger,139.0,123,17097.0,45.0,2026-05-02,Pune
Hakka Noodles,Chinese,209.0,56,11704.0,60.0,2026-05-02,Chennai
Hakka Noodles,Chinese,189.0,67,12663.0,60.0,2026-05-02,Bangalore
Hakka Noodles,Chinese,189.0,60,11340.0,60.0,2026-05-02,Mumbai
Hakka Noodles,Chinese,189.0,57,10773.0,60.0,2026-05-02,Delhi
Hakka Noodles,Chinese,199.0,67,13333.0,60.0,2026-05-02,Hyderabad
Hakka Noodles,Chinese,189.0,55,10395.0,60.0,2026-05-02,Pune
Salmon Sushi,Sushi,539.0,29,15631.0,220.0,2026-05-02,Chennai
Salmon Sushi,Sushi,539.0,27,14553.0,220.0,2026-05-02,Bangalore
Salmon Sushi,Sushi,539.0,34,18326.0,220.0,2026-05-02,Mumbai
Salmon Sushi,Sushi,569.0,38,21622.0,220.0,2026-05-02,Delhi
Salmon Sushi,Sushi,549.0,25,13725.0,220.0,2026-05-02,Hyderabad
Salmon Sushi,Sushi,539.0,23,12397.0,220.0,2026-05-02,Pune
Penne Alfredo,Pasta,219.0,58,12702.0,80.0,2026-05-02,Chennai
Penne Alfredo,Pasta,219.0,59,12921.0,80.0,2026-05-02,Bangalore
Penne Alfredo,Pasta,219.0,61,13359.0,80.0,2026-05-02,Mumbai
Penne Alfredo,Pasta,249.0,47,11703.0,80.0,2026-05-02,Delhi
Penne Alfredo,Pasta,259.0,47,12173.0,80.0,2026-05-02,Hyderabad
Penne Alfredo,Pasta,219.0,62,13578.0,80.0,2026-05-02,Pune
Chicken Biryani,Biryani,319.0,93,29667.0,100.0,2026-05-03,Chennai
Chicken Biryani,Biryani,279.0,70,19530.0,100.0,2026-05-03,Bangalore
Chicken Biryani,Biryani,309.0,80,24720.0,100.0,2026-05-03,Mumbai
Chicken Biryani,Biryani,299.0,92,27508.0,100.0,2026-05-03,Delhi
Chicken Biryani,Biryani,319.0,69,22011.0,100.0,2026-05-03,Hyderabad
Chicken Biryani,Biryani,299.0,112,33488.0,100.0,2026-05-03,Pune
Margherita Pizza,Pizza,359.0,65,23335.0,120.0,2026-05-03,Chennai
Margherita Pizza,Pizza,369.0,68,25092.0,120.0,2026-05-03,Bangalore
Margherita Pizza,Pizza,349.0,82,28618.0,120.0,2026-05-03,Mumbai
Margherita Pizza,Pizza,359.0,66,23694.0,120.0,2026-05-03,Delhi
Margherita Pizza,Pizza,339.0,57,19323.0,120.0,2026-05-03,Hyderabad
Margherita Pizza,Pizza,369.0,64,23616.0,120.0,2026-05-03,Pune
Veggie Burger,Burger,149.0,123,18327.0,45.0,2026-05-03,Chennai
Veggie Burger,Burger,159.0,93,14787.0,45.0,2026-05-03,Bangalore
Veggie Burger,Burger,139.0,102,14178.0,45.0,2026-05-03,Mumbai
Veggie Burger,Burger,169.0,103,17407.0,45.0,2026-05-03,Delhi
Veggie Burger,Burger,139.0,111,15429.0,45.0,2026-05-03,Hyderabad
Veggie Burger,Burger,129.0,119,15351.0,45.0,2026-05-03,Pune
Hakka Noodles,Chinese,219.0,64,14016.0,60.0,2026-05-03,Chennai
Hakka Noodles,Chinese,209.0,74,15466.0,60.0,2026-05-03,Bangalore
Hakka Noodles,Chinese,209.0,90,18810.0,60.0,2026-05-03,Mumbai
Hakka Noodles,Chinese,219.0,71,15549.0,60.0,2026-05-03,Delhi
Hakka Noodles,Chinese,179.0,92,16468.0,60.0,2026-05-03,Hyderabad
Hakka Noodles,Chinese,219.0,58,12702.0,60.0,2026-05-03,Pune
Salmon Sushi,Sushi,549.0,28,15372.0,220.0,2026-05-03,Chennai
Salmon Sushi,Sushi,559.0,33,18447.0,220.0,2026-05-03,Bangalore
Salmon Sushi,Sushi,539.0,34,18326.0,220.0,2026-05-03,Mumbai
Salmon Sushi,Sushi,559.0,28,15652.0,220.0,2026-05-03,Delhi
Salmon Sushi,Sushi,529.0,33,17457.0,220.0,2026-05-03,Hyderabad
Salmon Sushi,Sushi,569.0,35,19915.0,220.0,2026-05-03,Pune
Penne Alfredo,Pasta,249.0,57,14193.0,80.0,2026-05-03,Chennai
Penne Alfredo,Pasta,239.0,62,14818.0,80.0,2026-05-03,Bangalore
Penne Alfredo,Pasta,219.0,66,14454.0,80.0,2026-05-03,Mumbai
Penne Alfredo,Pasta,219.0,59,12921.0,80.0,2026-05-03,Delhi
Penne Alfredo,Pasta,229.0,56,12824.0,80.0,2026-05-03,Hyderabad
Penne Alfredo,Pasta,249.0,45,11205.0,80.0,2026-05-03,Pune
Chicken Biryani,Biryani,319.0,71,22649.0,100.0,2026-05-04,Chennai
Chicken Biryani,Biryani,279.0,68,18972.0,100.0,2026-05-04,Bangalore
Chicken Biryani,Biryani,299.0,59,17641.0,100.0,2026-05-04,Mumbai
